date,window_length,beta,abs_beta_change,eg_pval,adf_pval,phi_hat,half_life,spread_std,spread_daily_chg_std,eg_pass,adf_pass,strict_pass
2023-07-31,730,0.6262438321342845,0.040526303426920984,0.1379239700753937,0.00374303399154019,0.9765825688024949,29.251682631632768,0.04666332914183457,0.010220641207426657,0,1,0
2023-08-31,730,0.5794374571278266,0.0468063750064579,0.11919299598067007,0.002996141363886551,0.9763535254955343,28.964962666051292,0.04725873716916692,0.01004989725444368,0,1,0
2023-09-30,730,0.5600713563985662,0.01936610072926037,0.36086762695234054,0.019299415077636557,0.9819169477404623,37.983687793630125,0.04855850986822091,0.009654243624990634,0,1,0
2023-10-31,730,0.5211958875236236,0.03887546887494264,0.2715388343964862,0.011438575348202487,0.9803624662175212,34.94933941720342,0.04957154333510444,0.009672748951395688,0,1,0
2023-11-30,730,0.47356692125293576,0.0476289662706878,0.2250263173784371,0.008236711178366003,0.9808296391454411,35.80954011312794,0.049413247346421704,0.009752508162423292,0,1,0
2023-12-31,730,0.46228749971348115,0.011279421539454604,0.5482676272479509,0.04755200005948195,0.9865088079649389,51.03039842129653,0.05197656433166038,0.009644128407253632,0,1,0
2024-01-31,730,0.4924008311948002,0.03011333148131906,0.5006684841236296,0.03832894066791247,0.9868481987315485,52.356254640380314,0.055140798026475576,0.009546963069889985,0,1,0
2024-02-29,730,0.5206310692442224,0.028230238049422207,0.7587982123168278,0.12378362289980088,0.9911489747196037,77.96555560709642,0.059896190628054145,0.009489485851353828,0,0,0
2024-03-31,730,0.5370485945065487,0.016417525262326316,0.8444349041623286,0.1944560469719931,0.9934559868652395,105.57385849645182,0.06508705761560109,0.009193162685369566,0,0,0
2024-04-30,730,0.5010936244921996,0.03595497001434911,0.8609897827499897,0.2146593608794865,0.9942057877254865,119.2805996707704,0.07032597264033802,0.009253568070683227,0,0,0
2024-05-31,730,0.45485081995195353,0.046242804540246096,0.7728533858702684,0.13266008336144008,0.9930970666896977,100.06645192508583,0.07479190411265604,0.009494192298054151,0,0,0
2024-06-30,730,0.4578568576718224,0.003006037719868848,0.7010737981815399,0.0942521446082158,0.9924529796113891,91.4968086187162,0.07622107380993601,0.009443535206937574,0,0,0
2024-07-31,730,0.5393656769596864,0.08150881928786402,0.7958832647595774,0.14910838594774722,0.9936196573788301,108.29098127978324,0.07669664457806076,0.0094085029689677,0,0,0
2024-08-31,730,0.623066359267936,0.08370068230824956,0.8428684197060569,0.19269611209136817,0.9945399669557617,126.60237492708903,0.07913043704827563,0.009294770731045537,0,0,0
2024-09-30,730,0.678820724435043,0.05575436516710708,0.7196075604791881,0.10269744514593265,0.9932826842523478,102.84115666385529,0.08040975818272779,0.009111425694823247,0,0,0
2024-10-31,730,0.7083030859295834,0.02948236149454031,0.4882186698109916,0.03619209422679036,0.9908392969112221,75.31817661381952,0.07838977952622773,0.009359291041435434,0,1,0
2024-11-30,730,0.732391180249707,0.0240880943201236,0.5677270203387816,0.051872367351004256,0.9912966474574206,79.29432141276224,0.07680899510334535,0.009433770502599585,0,0,0
2024-12-31,730,0.7668870802270977,0.034495899977390776,0.6805562649834512,0.08582711432093737,0.9912509061478164,78.8779439784186,0.07485939938003584,0.009500847947795406,0,0,0
2025-01-31,730,0.7714924972174924,0.0046054169903946285,0.6830399250545357,0.08679991479129201,0.9913003144134069,79.32789082905671,0.07439991979530472,0.009708786759767442,0,0,0
2025-02-28,730,0.7749451513049216,0.00345265408742923,0.6108667497915657,0.06283585793368654,0.9898987473829906,68.27276334653956,0.07243753954296789,0.009427470437562167,0,0,0
2025-03-31,730,0.7903432857724624,0.015398134467540792,0.7011548158753831,0.09428724668324096,0.990542578634689,72.94422765335405,0.07038662364203685,0.009488925145833466,0,0,0
2025-04-30,730,0.7883437494762096,0.001999536296252824,0.6957268204383815,0.09196860497394066,0.9906623037750646,73.88395434381871,0.07007043145068995,0.009484385364994661,0,0,0
2025-05-31,730,0.7797473426373512,0.008596406838858317,0.6594040016915378,0.07801726073648663,0.9906941807191718,74.1382336166603,0.06965033565807387,0.009371075324859625,0,0,0
2025-06-30,730,0.7598277665203655,0.019919576116985693,0.45323298143273144,0.030712627373806072,0.9892037161898085,63.85518540349553,0.06907521944810212,0.009098020433671536,0,1,0
2025-07-31,730,0.7388718803320141,0.020955886188351425,0.8510105101968195,0.20211613171785758,0.9928240717282283,96.24639238999512,0.06899834071755405,0.009082836580230562,0,0,0
2025-08-31,730,0.7304689541685622,0.008402926163451951,0.7246586291373459,0.1051530365164714,0.9912700361981815,79.05155162301604,0.06903171239595055,0.009080180766953033,0,0,0
2025-09-30,730,0.7042776303985029,0.026191323770059283,0.8390376221709506,0.1884917235279216,0.992719919002825,94.86446983876793,0.0693208038346744,0.008986386602400398,0,0,0
2025-10-31,730,0.6952165403964304,0.009061090002072447,0.6903441514539885,0.08973394849481969,0.9920157218338844,86.466970363825,0.07000959644868375,0.009034092381513729,0,0,0
2025-11-30,730,0.6890501807200742,0.006166359676356259,0.756621667124326,0.12247815036795878,0.9928359203969427,96.40614883952398,0.07086737702700958,0.00906093331170648,0,0,0
2025-12-31,730,0.6588595254651066,0.030190655254967558,0.8360153943394094,0.1852706736731639,0.9941644338368519,118.43285387128232,0.07233134088494182,0.008905168561168745,0,0,0
2026-01-31,730,0.6344814107942349,0.024378114670871698,0.8892378706854395,0.25779842750350646,0.9952841245619718,146.63480919383937,0.07546112491742292,0.00899172948900871,0,0,0
2026-02-28,730,0.6450409907970811,0.01055958000284618,0.9409643330530835,0.39154160948358946,0.9959943004841271,172.69342831710554,0.0795719855588611,0.009128730412300825,0,0,0
2026-03-31,730,0.688041980088979,0.043000989291897884,0.9895783720620942,0.7461555839444262,0.9996776649807483,2150.047063956725,0.08663130237940267,0.009047247771912206,0,0,0
2026-04-30,730,0.7599096577213427,0.07186767763236368,0.9150011673878374,0.315672977844344,0.9957203034440969,161.61493729571768,0.09090933742045125,0.009236111212196097,0,0,0
2026-05-31,730,0.8588269697544844,0.09891731203314169,0.9329775776291174,0.36507811332913515,0.9960331899424987,174.38986697082692,0.09370844130462802,0.009777851537944115,0,0,0
2026-06-30,730,0.9670673063820158,0.10824033662753141,0.8470115033312902,0.19740413274573632,0.9943953866677849,123.32749988464178,0.09681463158828997,0.010731656733498438,0,0,0
